timestamp,latitude,longitude,altitude,pitch,roll,yaw
0,0.0,0.0,0.0,0.5537131426087345,-0.16532708134846594,-1.9520645186970484
0,0.0,0.0,0.0,0.5537131426087345,-0.16532708134846594,-1.9520645186970484
1738165865147734,0.0,0.0,-17.0,0.553735636992171,-0.1655369268043874,-1.9522989430009265
1738165865275730,0.0,0.0,-17.0,0.5539163742508836,-0.16545612471782578,-1.952435496666597
1738165865275730,0.0,0.0,-17.0,0.5538704696987118,-0.1655001942008033,-1.9526978261226933
1738165865275730,0.0,0.0,-17.0,0.554011831859233,-0.16537105523319717,-1.9532273510805285
1738165865397732,0.0,0.0,-17.0,0.5540059444427528,-0.16551911179005224,-1.9538303317580374
1738165865397732,0.0,0.0,-17.0,0.5538095693347191,-0.16547867122591048,-1.9543329456873764
1738165865521729,0.0,0.0,-17.0,0.5537394211247972,-0.16562199239547926,-1.9546366673817295
1738165865521729,0.0,0.0,-17.0,0.5537729180922415,-0.1655854698540988,-1.954767128810926
1738165865521729,0.0,0.0,-17.0,0.5539091555860919,-0.16570101208004076,-1.9550414775769007
1738165865647732,0.0,0.0,-17.0,0.5539413945326739,-0.1657117788101249,-1.955703215855219
1738165865647732,0.0,0.0,-17.0,0.5539601775196739,-0.1657027289947606,-1.9559721249308173
1738165865772729,0.0,0.0,-17.0,0.5538877801172293,-0.16560736309270327,-1.956356020141703
1738165865772729,0.0,0.0,-17.0,0.5538549115049753,-0.1652864295133834,-1.9559735912008465
1738165865772729,0.0,0.0,-17.0,0.5537701850500767,-0.1659626669465922,-1.956825093335218
1738165865896878,0.0,0.0,-17.0,0.5535287845427557,-0.16535135464972686,-1.957459151037517
1738165865896878,0.0,0.0,-17.0,0.553950365484316,-0.16518368133279307,-1.957277402370103
1738165866022735,0.0,0.0,-17.0,0.5538272295033543,-0.16551709785209598,-1.9578562453636628
1738165866022735,0.0,0.0,-17.0,0.5543198998221317,-0.1662208428597269,-1.9586658752405397
1738165866022735,0.0,0.0,-17.0,0.5546506739048055,-0.16638736587019876,-1.9594697386833027
1738165866147964,0.0,0.0,-17.0,0.5545499902617527,-0.16658185857361485,-1.9598275119909394
1738165866147964,0.0,0.0,-17.0,0.5546846104753275,-0.16586197602056982,-1.9595138437780157
1738165866272731,0.0,0.0,-17.0,0.5543961723623642,-0.1657878999918662,-1.9588642091905581
1738165866272731,0.0,0.0,-17.0,0.554378225558272,-0.16572961629823862,-1.9586593971107058
1738165866272731,0.0,0.0,-17.0,0.5542090026085418,-0.1654950446357823,-1.9595022871372565
1738165866400730,0.0,0.0,-17.0,0.5546505336725233,-0.16563164236169048,-1.9601039270132605
1738165866400730,0.0,0.0,-17.0,0.5544913077756681,-0.16563885029326514,-1.9605353590923553
