timestamp,latitude,longitude,altitude,pitch,roll,yaw
0,0.0,0.0,0.0,0.5530156215314895,-0.1606949594260605,-1.93849854817037
0,0.0,0.0,-17.0,0.5530049746831052,-0.16069160323335055,-1.938486952950179
0,0.0,0.0,-17.0,0.553023676759328,-0.1607033608274024,-1.9383965228944606
0,0.0,0.0,-17.0,0.5529728244274301,-0.16073713630677625,-1.938393678211992
0,0.0,0.0,-17.0,0.5529981103047974,-0.16075883741067723,-1.9383254223799982
0,0.0,0.0,-17.0,0.5529898450715501,-0.1607501079138138,-1.9382678852808308
0,0.0,0.0,-17.0,0.5529717737762451,-0.1607442297358661,-1.9382620233314056
0,0.0,0.0,-17.0,0.5529922265751106,-0.16075170795109078,-1.9382303501345886
0,0.0,0.0,-17.0,0.5530002116420067,-0.16074532399396857,-1.9381891797330328
0,0.0,0.0,-17.0,0.5530364951609906,-0.16075112413855883,-1.9381098970774604
0,0.0,0.0,-17.0,0.5530125395418669,-0.16075129576390043,-1.9380645389028779
0,0.0,0.0,-17.0,0.553016181893869,-0.16076413141000248,-1.9380180463655794
0,0.0,0.0,-17.0,0.5530302610622673,-0.1607785481445382,-1.9379931079599844
0,0.0,0.0,-17.0,0.5530198942995288,-0.16077985146851995,-1.9379646538889606
0,0.0,0.0,-17.0,0.5530292804197079,-0.16078998890913004,-1.9379654635270402
0,0.0,0.0,-17.0,0.5530269689074525,-0.16078988562424282,-1.9379054626218457
0,0.0,0.0,-17.0,0.5530477025898145,-0.16080551706435323,-1.937893945238925
0,0.0,0.0,-17.0,0.5530344638228166,-0.1608253247525328,-1.937896968298715
0,0.0,0.0,-17.0,0.5530404877986181,-0.16079244040873883,-1.9378691373800672
0,0.0,0.0,-17.0,0.5530429394230904,-0.1607779297157823,-1.9378553526117606
0,0.0,0.0,-17.0,0.5530812552934027,-0.1607674420105846,-1.937831647488583
0,0.0,0.0,-17.0,0.5531182411247945,-0.16077156520990574,-1.937837553679089
0,0.0,0.0,-17.0,0.5529367524599207,-0.1607440311278271,-1.9379128936290069
0,0.0,0.0,-17.0,0.5531019896706203,-0.16086487220211637,-1.9377958224459986
0,0.0,0.0,-17.0,0.5529738750792965,-0.16063208040531254,-1.9380227671720125
0,0.0,0.0,-17.0,0.5530693471562044,-0.16077191066482563,-1.9378761813716152
0,0.0,0.0,-17.0,0.5528728054891987,-0.1607782532473025,-1.9379446911868294
0,0.0,0.0,-17.0,0.5531722503616323,-0.16068205615670206,-1.938048896578569
0,0.0,0.0,-17.0,0.5528157946550106,-0.16077822560884494,-1.938114247625288
0,0.0,0.0,-17.0,0.5531115163653597,-0.1607921571844013,-1.9380540033221862
0,0.0,0.0,-17.0,0.5529242150126744,-0.16078898463935717,-1.9381299869792616
0,0.0,0.0,-17.0,0.553110185426698,-0.16081098686245685,-1.938251517008292
0,0.0,0.0,-17.0,0.5529478191140733,-0.1609695597707395,-1.9381245934441613
0,0.0,0.0,-17.0,0.553210639344906,-0.16078135236569924,-1.938178731633323
0,0.0,0.0,-17.0,0.5530429394230904,-0.1608382025439658,-1.9382640730297334
0,0.0,0.0,-17.0,0.5530260583126211,-0.1609007337043939,-1.9381456774456791
0,0.0,0.0,-17.0,0.553041048169599,-0.16075401971023853,-1.9382417436768444
0,0.0,0.0,-17.0,0.5529850120309677,-0.16086860730602323,-1.9382828050350265
0,0.0,0.0,-17.0,0.5529904754692108,-0.16102850605247493,-1.938120916370637
0,0.0,0.0,-17.0,0.5531864709920224,-0.16076723486814726,-1.9382830853275008
0,0.0,0.0,-17.0,0.5531370846098592,-0.16077404807284407,-1.938325372478029
0,0.0,0.0,-17.0,0.5531269273137214,-0.16083013356366135,-1.9383054945309992
0,0.0,0.0,-17.0,0.5531454206453157,-0.16077799842363533,-1.9382643682092173
0,0.0,0.0,-17.0,0.5531433191197271,-0.16088355491736017,-1.9382172427126745
0,0.0,0.0,-17.0,0.5530805548123207,-0.16089373041439464,-1.9382777188615683
0,0.0,0.0,-17.0,0.5531036007988821,-0.1609239513503291,-1.9383479363715115
0,0.0,0.0,-17.0,0.5531318308280417,-0.1609361772953065,-1.938273845966452
0,0.0,0.0,-17.0,0.5531634938779441,-0.1609578381501074,-1.9381768042263234
0,0.0,0.0,-17.0,0.5531244755621282,-0.16098100602145113,-1.9383179515736846
0,0.0,0.0,-17.0,0.5531509546757437,-0.1609617775980672,-1.9383004950997722
0,0.0,0.0,-17.0,0.5531687477624756,-0.16098363309154687,-1.9381762114827514
0,0.0,0.0,-17.0,0.5531937564865088,-0.16095787497055944,-1.9381519673841705
0,0.0,0.0,-17.0,0.5531273476143671,-0.16096992001667723,-1.9382182058735336
0,0.0,0.0,-17.0,0.5530993978589531,-0.16098859931362036,-1.938144905781169
0,0.0,0.0,-17.0,0.5531347729437599,-0.16094565592449808,-1.9380008344913546
0,0.0,0.0,-17.0,0.5531115163653597,-0.16093928763387705,-1.937954403954507
0,0.0,0.0,-17.0,0.5530903615750352,-0.16096225931954733,-1.9379586135946831
0,0.0,0.0,-17.0,0.5530692070609936,-0.1609651701123851,-1.9379576682694546
0,0.0,0.0,-17.0,0.5531812170499933,-0.16095568171688598,-1.9378421806550958
0,0.0,0.0,-17.0,0.5531421282564375,-0.1609860912044282,-1.9377680159247197
0,0.0,0.0,-17.0,0.5531177507768087,-0.16099429010323743,-1.9377762619878647
0,0.0,0.0,-17.0,0.5530871393464513,-0.1610043986908601,-1.9377041571823268
0,0.0,0.0,-17.0,0.5531986602031758,-0.16097108926744377,-1.9376205079704636
0,0.0,0.0,-17.0,0.5531503942667386,-0.16098169352403205,-1.937545821983144
0,0.0,0.0,-17.0,0.553111096068822,-0.1609628220414585,-1.9375684841872596
0,0.0,0.0,-17.0,0.5530898011869949,-0.16097025860984424,-1.9374906878810079
0,0.0,0.0,-17.0,0.5530859485244662,-0.1609296115438235,-1.9373185352907287
0,0.0,0.0,-17.0,0.5531293790690259,-0.16088313105119884,-1.9374296505511845
0,0.0,0.0,-17.0,0.5530217154827741,-0.16095971921964378,-1.9372546730414542
0,0.0,0.0,-17.0,0.5530755814053485,-0.1609720082960177,-1.9372390335469014
0,0.0,0.0,-17.0,0.5532189757589869,-0.1608964791409296,-1.9372529613084126
0,0.0,0.0,-17.0,0.5531145985433015,-0.16101134215857243,-1.9370510020385425
0,0.0,0.0,-17.0,0.5531811469975481,-0.16098077396500263,-1.9370704733406439
0,0.0,0.0,-17.0,0.553200481587434,-0.16095368847040212,-1.9370083028890646
0,0.0,0.0,-17.0,0.5532865793575548,-0.16095689464701032,-1.9368086087167296
0,0.0,0.0,-17.0,0.5532271020526758,-0.16092706703246312,-1.9367786446219568
0,0.0,0.0,-17.0,0.553297718459679,-0.16092998101308503,-1.9367469146677943
0,0.0,0.0,-17.0,0.5532720776224496,-0.16092668471961163,-1.9367407171900024
0,0.0,0.0,-17.0,0.5533205573615518,-0.1609395272432043,-1.93659562806323
0,0.0,0.0,-17.0,0.5532446157553176,-0.1609201111047364,-1.9366154692182977
0,0.0,0.0,-17.0,0.5532839171935507,-0.16092507621975585,-1.9365456631327616
0,0.0,0.0,-17.0,0.5532521817334517,-0.16091955862455515,-1.9364653111858552
0,0.0,0.0,-17.0,0.5533162838001953,-0.16091579495032524,-1.9364388098368495
0,0.0,0.0,-17.0,0.5533038835302785,-0.16094572968879453,-1.936360883820125
0,0.0,0.0,-17.0,0.553350822905812,-0.16086439819454135,-1.9363671593379708
0,0.0,0.0,-17.0,0.5533089276964123,-0.16076393214097967,-1.9364346621495414
0,0.0,0.0,-17.0,0.5533036032992873,-0.1608712204892948,-1.9363112590817668
0,0.0,0.0,-17.0,0.5533157933922366,-0.16091872744622107,-1.9363419845555838
0,0.0,0.0,-17.0,0.5531999211612902,-0.16098059894629096,-1.9362524547557336
0,0.0,0.0,-17.0,0.553247277854704,-0.1609238357559275,-1.9362339305429428
0,0.0,0.0,-17.0,0.553275440332066,-0.1608312494610745,-1.9362031430046662
0,0.0,0.0,-17.0,0.5531995708950488,-0.16084595135910007,-1.93612691311607
0,0.0,0.0,-17.0,0.553098557272276,-0.16092163259748582,-1.936051494004265
0,0.0,0.0,-17.0,0.5531029703571976,-0.1609072516434414,-1.9360358873205614
0,0.0,0.0,-17.0,0.5531618126384936,-0.16083957936393478,-1.9361548687826424
0,0.0,0.0,-17.0,0.5530930934695079,-0.16085725209630805,-1.9359394292662677
0,0.0,0.0,-17.0,0.5531399566844575,-0.1609150896214719,-1.9358681598061436
0,0.0,0.0,-17.0,0.5531376450142589,-0.16093331764900545,-1.9359613065861234
0,0.0,0.0,-17.0,0.5531136878992082,-0.16095967152957058,-1.9359820118336526
0,0.0,0.0,-17.0,0.553140517089851,-0.16089503551411297,-1.9359055227961766
0,0.0,0.0,-17.0,0.5532624098712041,-0.16088564539190792,-1.935780860422079
0,0.0,0.0,-17.0,0.5529827005818725,-0.16093388202322748,-1.9358076104077242
0,0.0,0.0,-17.0,0.5530131699483583,-0.16104419004909631,-1.9358462677245543
0,0.0,0.0,-17.0,0.5530806248604153,-0.1609568835089058,-1.9358266000900715
0,0.0,0.0,-17.0,0.5530586299075726,-0.16101353776693636,-1.9357626546391002
0,0.0,0.0,-17.0,0.5530970862466408,-0.16106958619222095,-1.935746076227797
0,0.0,0.0,-17.0,0.5531126371566599,-0.16105060570472884,-1.9357798259314836
0,0.0,0.0,-17.0,0.5531448602382254,-0.16103413328981095,-1.935772801176375
0,0.0,0.0,-17.0,0.5530788736589597,-0.16109735933737757,-1.9357563955444208
0,0.0,0.0,-17.0,0.553162723309646,-0.16108524158456022,-1.9357306414461188
0,0.0,0.0,-17.0,0.5531031104553285,-0.16110287544780721,-1.9357532494037224
0,0.0,0.0,-17.0,0.5530914823516974,-0.16114235545365233,-1.9356997649291847
0,0.0,0.0,-17.0,0.5531057022729363,-0.16115792456742625,-1.9356941622798387
0,0.0,0.0,-17.0,0.5531375749636983,-0.1611594526422626,-1.9356552961935924
0,0.0,0.0,-17.0,0.553127767915122,-0.16117196585797228,-1.9356197116342504
0,0.0,0.0,-17.0,0.5531107458217907,-0.161145146385594,-1.9355965670236697
0,0.0,0.0,-17.0,0.5531720402054693,-0.1611643426406925,-1.9355400009762622
0,0.0,0.0,-17.0,0.5531342125403539,-0.16118416350433168,-1.935499085013211
0,0.0,0.0,-17.0,0.5531308501239901,-0.16118365900473464,-1.9354730676143068
0,0.0,0.0,-17.0,0.5531146685928684,-0.16119523212842174,-1.9354512404541577
0,0.0,0.0,-17.0,0.5531148086920111,-0.16120496871488724,-1.9353686793228344
0,0.0,0.0,-17.0,0.5530998181524552,-0.16120083643404365,-1.9353174405427511
0,0.0,0.0,-17.0,0.5531123569587622,-0.16121598986182556,-1.9353130495473587
0,0.0,0.0,-17.0,0.5530873494915982,-0.16121944199492907,-1.935240001091852
0,0.0,0.0,-17.0,0.5530602409927078,-0.16122763212169897,-1.9352005376308223
0,0.0,0.0,-17.0,0.5530651443051527,-0.16123505951733466,-1.9351717122622583
0,0.0,0.0,-17.0,0.5530519053956137,-0.16123542564639373,-1.9351540289741493
0,0.0,0.0,-17.0,0.5530654945423239,-0.16126142412477734,-1.9351027127743794
0,0.0,0.0,-17.0,0.553114878741587,-0.16122099900692644,-1.9350568631025737
0,0.0,0.0,-17.0,0.5530885403146132,-0.16122810789121,-1.9350351446498213
0,0.0,0.0,-17.0,0.5530486131968123,-0.16121841308621343,-1.935005881776281
0,0.0,0.0,-17.0,0.5530561782593542,-0.16122127953167628,-1.934997585240676
0,0.0,0.0,-17.0,0.5530543570373653,-0.1612197812058715,-1.9349748678866667
0,0.0,0.0,-17.0,0.5530581395776321,-0.1612266929345589,-1.934954295847549
0,0.0,0.0,-17.0,0.5530616419376062,-0.16123609004579503,-1.9349460172671038
0,0.0,0.0,-17.0,0.5530537266148462,-0.1612340909806068,-1.9349008504303447
0,0.0,0.0,-17.0,0.5530533763802195,-0.16122899900448626,-1.934858390007337
0,0.0,0.0,-17.0,0.5530339735001907,-0.16122853931377032,-1.934842380041889
0,0.0,0.0,-17.0,0.5530282997777421,-0.16121672926368633,-1.934853102293525
0,0.0,0.0,-17.0,0.5530228362119427,-0.16122974938536172,-1.9348234220620222
0,0.0,0.0,-17.0,0.5530624825051267,-0.16124830032118706,-1.9348217400362662
0,0.0,0.0,-17.0,0.5530357246531076,-0.16125594798696188,-1.9348167084001204
0,0.0,0.0,-17.0,0.5530242371244937,-0.16124821689899516,-1.9348117458709109
0,0.0,0.0,-17.0,0.5530219956649935,-0.1612527277633711,-1.934821632894058
0,0.0,0.0,-17.0,0.5530519754424693,-0.16126243841321405,-1.9348385031825566
0,0.0,0.0,-17.0,0.5530308214297105,-0.16124876545530803,-1.9348907557812407
0,0.0,0.0,-17.0,0.5530640935940936,-0.16122622370492162,-1.934946746920452
0,0.0,0.0,-17.0,0.5530778929869715,-0.16123903344272858,-1.934971429525291
0,0.0,0.0,-17.0,0.5531039510443685,-0.161230244170172,-1.935003844767096
0,0.0,0.0,-17.0,0.5530946345402175,-0.16122984343469304,-1.9350581874364414
0,0.0,0.0,-17.0,0.5531077337004471,-0.16121145204804177,-1.935109024293902
0,0.0,0.0,-17.0,0.553088680411496,-0.1612338222368287,-1.9351444493829193
0,0.0,0.0,-17.0,0.5530878398303807,-0.16124069352986592,-1.935201461277094
0,0.0,0.0,-17.0,0.5530766321238592,-0.1612309665259087,-1.9352542867859805
0,0.0,0.0,-17.0,0.5530630428837161,-0.16122305353361463,-1.935314030639463
0,0.0,0.0,-17.0,0.5530286500069475,-0.16121246211463494,-1.935339167078983
0,0.0,0.0,-17.0,0.5530201044359527,-0.1611879777821039,-1.9353698976399276
0,0.0,0.0,-17.0,0.5530120492258767,-0.16119245681444003,-1.9354258319600735
0,0.0,0.0,-17.0,0.5529961490591943,-0.1611714140260014,-1.9354015631168155
0,0.0,0.0,-17.0,0.552993977682903,-0.16117855884452859,-1.9354726596660408
0,0.0,0.0,-17.0,0.5529903353808205,-0.16118917619684442,-1.93550521746944
0,0.0,0.0,-17.0,0.5529763266029676,-0.161200676890352,-1.9355725608464016
0,0.0,0.0,-17.0,0.5529827706257361,-0.16120070995183142,-1.935616955368821
0,0.0,0.0,-17.0,0.5529833309767532,-0.16118666567183787,-1.9356281640348263
0,0.0,0.0,-17.0,0.5529534225120888,-0.16118242352603454,-1.9356236412695418
0,0.0,0.0,-17.0,0.5529485895801514,-0.16116327444186562,-1.93563164903303
0,0.0,0.0,-17.0,0.5529616175165809,-0.16116566064136664,-1.935611358923648
0,0.0,0.0,-17.0,0.5529281373321121,-0.16116804598986129,-1.9355859272121967
0,0.0,0.0,-17.0,0.5529051638818842,-0.16114727240103485,-1.9355528029879816
0,0.0,0.0,-17.0,0.5528838016670493,-0.16115909013279653,-1.935551839065013
0,0.0,0.0,-17.0,0.5528899651624257,-0.16116794395445316,-1.9355241469181175
0,0.0,0.0,-17.0,0.5528953582401102,-0.16116527090942134,-1.9355101050393009
0,0.0,0.0,-17.0,0.5528944477192418,-0.16113364242236675,-1.9354713950545661
0,0.0,0.0,-17.0,0.5528837316274638,-0.16115039387800173,-1.9354661418384023
